id,order_day_numb,order_time_numb,order_day,order_time,d_hour,d_minute,d_second,dtimes,from,to,sum_transaction,from_name,to_name,from_group,to_group,from_Outstanding_DayBegin,to_Outstanding_DayBegin,from_DayChange_Income,from_DayChange_Outcome,to_DayChange_Income,to_DayChange_Outcome,from_Outstanding_DayEnd,to_Outstanding_DayEnd,from_DayChange_pr,to_DayChange_pr,graph_type,per5mnum,per5mbeg,per5mend,color_from,color_to,from_fixed,from_coord_x,from_coord_y,to_fixed,to_coord_x,to_coord_y
8313,2,4564,2016-06-21,15:38:35,15,38,35,2016-06-21 15:38:35,16,1,0.27,Fido,Privat,Group 1,Privat,16.73,161.79,38.72,42.48,72.67,20.00,12.97,214.47,-0.225,0.326,directed,68,15:35:00,15:40:00,4,9,False,NA,NA,True,0,600
8314,2,4565,2016-06-21,15:38:41,15,38,41,2016-06-21 15:38:41,7,14,0.35,Sber,AgriCole,Russian,Belonging to foreign banking groups ,40.32,75.08,50.11,62.81,48.14,33.25,27.62,89.97,-0.315,0.198,directed,68,15:35:00,15:40:00,3,8,True,450,-450,True,0,-600
8315,2,4566,2016-06-21,15:38:46,15,38,46,2016-06-21 15:38:46,8,15,0.19,Alfa,Pivd,Russian,Group 1,32.94,23.79,46.18,59.76,37.00,43.16,19.36,17.63,-0.412,-0.259,directed,68,15:35:00,15:40:00,3,4,False,NA,NA,False,NA,NA
8316,2,4568,2016-06-21,15:38:49,15,38,49,2016-06-21 15:38:49,2,8,0.50,Oschad,Alfa,With State Participation,Russian,59.74,32.94,52.87,69.71,46.69,59.76,42.90,19.87,-0.282,-0.397,directed,68,15:35:00,15:40:00,4,3,True,-600,0,False,NA,NA
8317,2,4570,2016-06-21,15:38:55,15,38,55,2016-06-21 15:38:55,8,16,0.19,Alfa,Fido,Russian,Group 1,32.94,16.73,46.69,59.96,38.91,42.48,19.67,13.16,-0.403,-0.213,directed,68,15:35:00,15:40:00,3,4,False,NA,NA,False,NA,NA
8318,2,4572,2016-06-21,15:39:01,15,39,1,2016-06-21 15:39:01,11,4,0.24,UkrSib,PIB,Group 1,Russian,14.51,21.18,35.73,36.03,39.83,57.95,14.21,3.06,-0.020,-0.856,directed,68,15:35:00,15:40:00,5,1,False,NA,NA,True,450,450
8319,2,4573,2016-06-21,15:39:04,15,39,4,2016-06-21 15:39:04,3,5,0.32,Exim,Aval,With State Participation,Belonging to foreign banking groups ,62.59,15.44,70.52,58.40,45.67,49.49,74.71,11.62,0.194,-0.247,directed,68,15:35:00,15:40:00,8,4,True,-450,-450,False,NA,NA
8320,2,4574,2016-06-21,15:39:11,15,39,11,2016-06-21 15:39:11,11,5,0.17,UkrSib,Aval,Group 1,Belonging to foreign banking groups ,14.51,15.44,35.73,36.20,45.84,49.49,14.04,11.79,-0.032,-0.237,directed,68,15:35:00,15:40:00,5,4,False,NA,NA,False,NA,NA
8321,2,4575,2016-06-21,15:39:18,15,39,18,2016-06-21 15:39:18,9,13,0.10,Fuib,OTP,Group 1,Belonging to foreign banking groups ,22.63,6.14,46.07,48.07,24.64,32.04,20.63,0.00,-0.088,-1.000,directed,68,15:35:00,15:40:00,5,1,False,NA,NA,False,NA,NA
8322,2,4576,2016-06-21,15:39:24,15,39,24,2016-06-21 15:39:24,4,16,0.22,PIB,Fido,Russian,Group 1,21.18,16.73,39.83,58.16,39.13,42.48,2.84,13.38,-0.866,-0.200,directed,68,15:35:00,15:40:00,1,4,True,450,450,False,NA,NA
8323,2,4577,2016-06-21,15:39:32,15,39,32,2016-06-21 15:39:32,13,18,0.11,OTP,Citi,Belonging to foreign banking groups ,Belonging to foreign banking groups ,6.14,51.91,24.64,32.15,29.68,21.91,0.00,59.67,-1.000,0.150,directed,68,15:35:00,15:40:00,1,8,False,NA,NA,False,NA,NA
8324,2,4578,2016-06-21,15:39:38,15,39,38,2016-06-21 15:39:38,15,3,0.23,Pivd,Exim,Group 1,With State Participation,23.79,62.59,37.00,43.39,70.75,58.40,17.40,74.94,-0.269,0.197,directed,68,15:35:00,15:40:00,4,8,False,NA,NA,True,-450,-450
8325,2,4579,2016-06-21,15:39:39,15,39,39,2016-06-21 15:39:39,16,3,0.19,Fido,Exim,Group 1,With State Participation,16.73,62.59,39.13,42.67,70.94,58.40,13.19,75.13,-0.212,0.200,directed,68,15:35:00,15:40:00,4,8,False,NA,NA,True,-450,-450
8326,2,4580,2016-06-21,15:39:40,15,39,40,2016-06-21 15:39:40,4,15,0.18,PIB,Pivd,Russian,Group 1,21.18,23.79,39.83,58.34,37.19,43.39,2.66,17.58,-0.874,-0.261,directed,68,15:35:00,15:40:00,1,4,True,450,450,False,NA,NA
8327,2,4581,2016-06-21,15:39:46,15,39,46,2016-06-21 15:39:46,16,15,0.25,Fido,Pivd,Group 1,Group 1,16.73,23.79,39.13,42.92,37.44,43.39,12.93,17.83,-0.227,-0.250,directed,68,15:35:00,15:40:00,4,4,False,NA,NA,False,NA,NA
8328,2,4582,2016-06-21,15:39:49,15,39,49,2016-06-21 15:39:49,15,12,0.23,Pivd,UkrGaz,Group 1,With State Participation,23.79,16.76,37.44,43.62,44.59,52.26,17.60,9.09,-0.260,-0.458,directed,68,15:35:00,15:40:00,4,3,False,NA,NA,True,-450,450
8329,2,4583,2016-06-21,15:39:58,15,39,58,2016-06-21 15:39:58,6,9,0.34,UkrSoc,Fuib,Russian,Group 1,36.12,22.63,57.17,62.16,46.41,48.07,31.14,20.97,-0.138,-0.073,directed,68,15:35:00,15:40:00,4,5,False,NA,NA,False,NA,NA
8330,2,4584,2016-06-21,15:40:04,15,40,4,2016-06-21 15:40:04,6,5,0.36,UkrSoc,Aval,Russian,Belonging to foreign banking groups ,36.12,15.44,57.17,62.52,46.20,49.49,30.77,12.16,-0.148,-0.213,directed,69,15:40:00,15:45:00,4,4,False,NA,NA,False,NA,NA
8331,2,4585,2016-06-21,15:40:07,15,40,7,2016-06-21 15:40:07,8,16,0.21,Alfa,Fido,Russian,Group 1,32.94,16.73,46.69,60.17,39.34,42.92,19.46,13.14,-0.409,-0.214,directed,69,15:40:00,15:45:00,3,4,False,NA,NA,False,NA,NA
8332,2,4586,2016-06-21,15:40:08,15,40,8,2016-06-21 15:40:08,10,3,0.25,Vtb,Exim,Russian,With State Participation,15.14,62.59,34.21,46.30,71.18,58.40,3.05,75.38,-0.799,0.204,directed,69,15:40:00,15:45:00,1,8,True,600,0,True,-450,-450
8333,2,4587,2016-06-21,15:40:11,15,40,11,2016-06-21 15:40:11,11,16,0.16,UkrSib,Fido,Group 1,Group 1,14.51,16.73,35.73,36.35,39.49,42.92,13.89,13.30,-0.043,-0.205,directed,69,15:40:00,15:45:00,5,4,False,NA,NA,False,NA,NA
8334,2,4588,2016-06-21,15:40:13,15,40,13,2016-06-21 15:40:13,11,14,0.21,UkrSib,AgriCole,Group 1,Belonging to foreign banking groups ,14.51,75.08,35.73,36.57,48.36,33.25,13.67,90.18,-0.058,0.201,directed,69,15:40:00,15:45:00,5,8,False,NA,NA,True,0,-600
8335,2,4590,2016-06-21,15:40:30,15,40,30,2016-06-21 15:40:30,8,4,0.39,Alfa,PIB,Russian,Russian,32.94,21.18,46.69,60.56,40.22,58.34,19.07,3.05,-0.421,-0.856,directed,69,15:40:00,15:45:00,3,1,False,NA,NA,True,450,450
8336,2,4591,2016-06-21,15:40:34,15,40,34,2016-06-21 15:40:34,18,3,0.25,Citi,Exim,Belonging to foreign banking groups ,With State Participation,51.91,62.59,29.68,22.16,71.44,58.40,59.42,75.64,0.145,0.208,directed,69,15:40:00,15:45:00,8,8,False,NA,NA,True,-450,-450
8337,2,4592,2016-06-21,15:40:35,15,40,35,2016-06-21 15:40:35,8,12,0.24,Alfa,UkrGaz,Russian,With State Participation,32.94,16.76,46.69,60.80,44.83,52.26,18.83,9.33,-0.428,-0.443,directed,69,15:40:00,15:45:00,3,3,False,NA,NA,True,-450,450
8338,2,4593,2016-06-21,15:40:40,15,40,40,2016-06-21 15:40:40,14,3,0.41,AgriCole,Exim,Belonging to foreign banking groups ,With State Participation,75.08,62.59,48.36,33.66,71.85,58.40,89.77,76.05,0.196,0.215,directed,69,15:40:00,15:45:00,8,8,True,0,-600,True,-450,-450
8339,2,4594,2016-06-21,15:40:47,15,40,47,2016-06-21 15:40:47,9,17,0.15,Fuib,Ing,Group 1,Belonging to foreign banking groups ,22.63,49.44,46.41,48.22,25.76,19.40,20.82,55.79,-0.080,0.129,directed,69,15:40:00,15:45:00,5,8,False,NA,NA,False,NA,NA
8340,2,4597,2016-06-21,15:40:57,15,40,57,2016-06-21 15:40:57,14,5,0.19,AgriCole,Aval,Belonging to foreign banking groups ,Belonging to foreign banking groups ,75.08,15.44,48.36,33.85,46.39,49.49,89.58,12.35,0.193,-0.201,directed,69,15:40:00,15:45:00,8,4,True,0,-600,False,NA,NA
8341,2,4598,2016-06-21,15:41:06,15,41,6,2016-06-21 15:41:06,3,20,0.16,Exim,KreditDnipro,With State Participation,Group 1,62.59,33.46,71.85,58.56,34.61,19.43,75.89,48.64,0.212,0.454,directed,69,15:40:00,15:45:00,8,9,True,-450,-450,False,NA,NA
8342,2,4599,2016-06-21,15:41:08,15,41,8,2016-06-21 15:41:08,3,1,0.52,Exim,Privat,With State Participation,Privat,62.59,161.79,71.85,59.08,73.19,20.00,75.37,214.99,0.204,0.329,directed,69,15:40:00,15:45:00,8,9,True,-450,-450,True,0,600
8343,2,4601,2016-06-21,15:41:15,15,41,15,2016-06-21 15:41:15,12,20,0.14,UkrGaz,KreditDnipro,With State Participation,Group 1,16.76,33.46,44.83,52.40,34.75,19.43,9.19,48.78,-0.451,0.458,directed,69,15:40:00,15:45:00,3,9,True,-450,450,False,NA,NA
8344,2,4602,2016-06-21,15:41:20,15,41,20,2016-06-21 15:41:20,8,12,0.36,Alfa,UkrGaz,Russian,With State Participation,32.94,16.76,46.69,61.16,45.19,52.40,18.47,9.55,-0.439,-0.430,directed,69,15:40:00,15:45:00,3,3,False,NA,NA,True,-450,450
8345,2,4603,2016-06-21,15:41:29,15,41,29,2016-06-21 15:41:29,12,8,0.37,UkrGaz,Alfa,With State Participation,Russian,16.76,32.94,45.19,52.77,47.06,61.16,9.17,18.85,-0.453,-0.428,directed,69,15:40:00,15:45:00,3,3,True,-450,450,False,NA,NA
8346,2,4604,2016-06-21,15:41:38,15,41,38,2016-06-21 15:41:38,5,4,0.34,Aval,PIB,Belonging to foreign banking groups ,Russian,15.44,21.18,46.39,49.82,40.56,58.34,12.01,3.39,-0.222,-0.840,directed,69,15:40:00,15:45:00,4,1,False,NA,NA,True,450,450
8347,2,4607,2016-06-21,15:41:54,15,41,54,2016-06-21 15:41:54,16,7,0.17,Fido,Sber,Group 1,Russian,16.73,40.32,39.49,43.09,50.28,62.81,13.13,27.79,-0.215,-0.311,directed,69,15:40:00,15:45:00,4,3,False,NA,NA,True,450,-450
8348,2,4608,2016-06-21,15:42:00,15,42,0,2016-06-21 15:42:00,5,14,0.21,Aval,AgriCole,Belonging to foreign banking groups ,Belonging to foreign banking groups ,15.44,75.08,46.39,50.03,48.56,33.85,11.80,89.79,-0.236,0.196,directed,69,15:40:00,15:45:00,4,8,False,NA,NA,True,0,-600
8349,2,4609,2016-06-21,15:42:06,15,42,6,2016-06-21 15:42:06,12,1,0.23,UkrGaz,Privat,With State Participation,Privat,16.76,161.79,45.19,53.00,73.42,20.00,8.94,215.22,-0.466,0.330,directed,69,15:40:00,15:45:00,3,9,True,-450,450,True,0,600
8350,2,4610,2016-06-21,15:42:06,15,42,6,2016-06-21 15:42:06,11,9,0.21,UkrSib,Fuib,Group 1,Group 1,14.51,22.63,35.73,36.78,46.62,48.22,13.46,21.03,-0.072,-0.071,directed,69,15:40:00,15:45:00,5,5,False,NA,NA,False,NA,NA
8351,2,4612,2016-06-21,15:42:12,15,42,12,2016-06-21 15:42:12,14,3,0.36,AgriCole,Exim,Belonging to foreign banking groups ,With State Participation,75.08,62.59,48.56,34.22,72.21,59.08,89.42,75.73,0.191,0.210,directed,69,15:40:00,15:45:00,8,8,True,0,-600,True,-450,-450
8352,2,4613,2016-06-21,15:42:15,15,42,15,2016-06-21 15:42:15,2,1,0.61,Oschad,Privat,With State Participation,Privat,59.74,161.79,52.87,70.31,74.03,20.00,42.29,215.82,-0.292,0.334,directed,69,15:40:00,15:45:00,4,9,True,-600,0,True,0,600
8353,2,4614,2016-06-21,15:42:20,15,42,20,2016-06-21 15:42:20,10,6,0.30,Vtb,UkrSoc,Russian,Russian,15.14,36.12,34.21,46.60,57.47,62.52,2.75,31.07,-0.818,-0.140,directed,69,15:40:00,15:45:00,1,4,True,600,0,False,NA,NA
8354,2,4615,2016-06-21,15:42:24,15,42,24,2016-06-21 15:42:24,18,5,0.21,Citi,Aval,Belonging to foreign banking groups ,Belonging to foreign banking groups ,51.91,15.44,29.68,22.37,46.60,50.03,59.21,12.01,0.141,-0.222,directed,69,15:40:00,15:45:00,8,4,False,NA,NA,False,NA,NA
8355,2,4617,2016-06-21,15:42:25,15,42,25,2016-06-21 15:42:25,9,13,0.20,Fuib,OTP,Group 1,Belonging to foreign banking groups ,22.63,6.14,46.62,48.42,24.84,32.15,20.84,0.00,-0.079,-1.000,directed,69,15:40:00,15:45:00,5,1,False,NA,NA,False,NA,NA
8356,2,4618,2016-06-21,15:42:30,15,42,30,2016-06-21 15:42:30,6,20,0.14,UkrSoc,KreditDnipro,Russian,Group 1,36.12,33.46,57.47,62.66,34.89,19.43,30.93,48.92,-0.144,0.462,directed,69,15:40:00,15:45:00,4,9,False,NA,NA,False,NA,NA
8357,2,4620,2016-06-21,15:42:46,15,42,46,2016-06-21 15:42:46,6,3,0.36,UkrSoc,Exim,Russian,With State Participation,36.12,62.59,57.47,63.03,72.58,59.08,30.57,76.10,-0.154,0.216,directed,69,15:40:00,15:45:00,4,8,False,NA,NA,True,-450,-450
8358,2,4621,2016-06-21,15:42:55,15,42,55,2016-06-21 15:42:55,15,20,0.24,Pivd,KreditDnipro,Group 1,Group 1,23.79,33.46,37.44,43.86,35.13,19.43,17.37,49.16,-0.270,0.469,directed,69,15:40:00,15:45:00,4,9,False,NA,NA,False,NA,NA
8359,2,4622,2016-06-21,15:43:00,15,43,0,2016-06-21 15:43:00,11,18,0.24,UkrSib,Citi,Group 1,Belonging to foreign banking groups ,14.51,51.91,35.73,37.02,29.92,22.37,13.22,59.45,-0.089,0.145,directed,69,15:40:00,15:45:00,5,8,False,NA,NA,False,NA,NA
8360,2,4623,2016-06-21,15:43:07,15,43,7,2016-06-21 15:43:07,3,5,0.27,Exim,Aval,With State Participation,Belonging to foreign banking groups ,62.59,15.44,72.58,59.35,46.87,50.03,75.83,12.28,0.211,-0.205,directed,69,15:40:00,15:45:00,8,4,True,-450,-450,False,NA,NA
8361,2,4624,2016-06-21,15:43:07,15,43,7,2016-06-21 15:43:07,6,17,0.18,UkrSoc,Ing,Russian,Belonging to foreign banking groups ,36.12,49.44,57.47,63.21,25.94,19.40,30.38,55.97,-0.159,0.132,directed,69,15:40:00,15:45:00,4,8,False,NA,NA,False,NA,NA
8362,2,4626,2016-06-21,15:43:14,15,43,14,2016-06-21 15:43:14,3,9,0.25,Exim,Fuib,With State Participation,Group 1,62.59,22.63,72.58,59.60,46.88,48.42,75.57,21.09,0.207,-0.068,directed,69,15:40:00,15:45:00,8,5,True,-450,-450,False,NA,NA
8363,2,4628,2016-06-21,15:43:22,15,43,22,2016-06-21 15:43:22,7,4,0.48,Sber,PIB,Russian,Russian,40.32,21.18,50.28,63.29,41.04,58.34,27.31,3.87,-0.323,-0.817,directed,69,15:40:00,15:45:00,3,1,True,450,-450,True,450,450
8364,2,4629,2016-06-21,15:43:27,15,43,27,2016-06-21 15:43:27,3,5,0.24,Exim,Aval,With State Participation,Belonging to foreign banking groups ,62.59,15.44,72.58,59.84,47.11,50.03,75.33,12.53,0.203,-0.189,directed,69,15:40:00,15:45:00,8,4,True,-450,-450,False,NA,NA
8365,2,4630,2016-06-21,15:43:27,15,43,27,2016-06-21 15:43:27,6,20,0.14,UkrSoc,KreditDnipro,Russian,Group 1,36.12,33.46,57.47,63.35,35.27,19.43,30.24,49.30,-0.163,0.474,directed,69,15:40:00,15:45:00,4,9,False,NA,NA,False,NA,NA
8366,2,4631,2016-06-21,15:43:27,15,43,27,2016-06-21 15:43:27,5,20,0.19,Aval,KreditDnipro,Belonging to foreign banking groups ,Group 1,15.44,33.46,47.11,50.22,35.46,19.43,12.33,49.50,-0.201,0.479,directed,69,15:40:00,15:45:00,4,9,False,NA,NA,False,NA,NA
8367,2,4632,2016-06-21,15:43:35,15,43,35,2016-06-21 15:43:35,15,6,0.24,Pivd,UkrSoc,Group 1,Russian,23.79,36.12,37.44,44.10,57.71,63.35,17.13,30.48,-0.280,-0.156,directed,69,15:40:00,15:45:00,4,4,False,NA,NA,False,NA,NA
8368,2,4635,2016-06-21,15:43:42,15,43,42,2016-06-21 15:43:42,9,15,0.25,Fuib,Pivd,Group 1,Group 1,22.63,23.79,46.88,48.67,37.68,44.10,20.84,17.37,-0.079,-0.270,directed,69,15:40:00,15:45:00,5,4,False,NA,NA,False,NA,NA
8369,2,4637,2016-06-21,15:43:53,15,43,53,2016-06-21 15:43:53,14,1,0.26,AgriCole,Privat,Belonging to foreign banking groups ,Privat,75.08,161.79,48.56,34.47,74.28,20.00,89.17,216.08,0.188,0.336,directed,69,15:40:00,15:45:00,8,9,True,0,-600,True,0,600
8370,2,4639,2016-06-21,15:44:08,15,44,8,2016-06-21 15:44:08,15,13,0.18,Pivd,OTP,Group 1,Belonging to foreign banking groups ,23.79,6.14,37.68,44.28,25.02,32.15,17.19,0.00,-0.277,-1.000,directed,69,15:40:00,15:45:00,4,1,False,NA,NA,False,NA,NA
8371,2,4640,2016-06-21,15:44:09,15,44,9,2016-06-21 15:44:09,3,6,0.34,Exim,UkrSoc,With State Participation,Russian,62.59,36.12,72.58,60.18,58.04,63.35,75.00,30.82,0.198,-0.147,directed,69,15:40:00,15:45:00,8,4,True,-450,-450,False,NA,NA
8372,2,4641,2016-06-21,15:44:09,15,44,9,2016-06-21 15:44:09,2,4,0.35,Oschad,PIB,With State Participation,Russian,59.74,21.18,52.87,70.66,41.39,58.34,41.94,4.22,-0.298,-0.801,directed,69,15:40:00,15:45:00,4,1,True,-600,0,True,450,450
8373,2,4643,2016-06-21,15:44:16,15,44,16,2016-06-21 15:44:16,11,18,0.19,UkrSib,Citi,Group 1,Belonging to foreign banking groups ,14.51,51.91,35.73,37.21,30.10,22.37,13.03,59.64,-0.102,0.149,directed,69,15:40:00,15:45:00,4,8,False,NA,NA,False,NA,NA
8374,2,4645,2016-06-21,15:44:20,15,44,20,2016-06-21 15:44:20,4,8,0.47,PIB,Alfa,Russian,Russian,21.18,32.94,41.39,58.82,47.53,61.16,3.75,19.32,-0.823,-0.414,directed,69,15:40:00,15:45:00,1,3,True,450,450,False,NA,NA
8375,2,4646,2016-06-21,15:44:22,15,44,22,2016-06-21 15:44:22,6,2,0.34,UkrSoc,Oschad,Russian,With State Participation,36.12,59.74,58.04,63.69,53.20,70.66,30.48,42.28,-0.156,-0.292,directed,69,15:40:00,15:45:00,4,4,False,NA,NA,True,-600,0
8376,2,4647,2016-06-21,15:44:25,15,44,25,2016-06-21 15:44:25,16,6,0.29,Fido,UkrSoc,Group 1,Russian,16.73,36.12,39.49,43.38,58.34,63.69,12.84,30.77,-0.233,-0.148,directed,69,15:40:00,15:45:00,4,4,False,NA,NA,False,NA,NA
8377,2,4648,2016-06-21,15:44:30,15,44,30,2016-06-21 15:44:30,16,14,0.22,Fido,AgriCole,Group 1,Belonging to foreign banking groups ,16.73,75.08,39.49,43.60,48.78,34.47,12.62,89.39,-0.246,0.191,directed,69,15:40:00,15:45:00,4,8,False,NA,NA,True,0,-600
8378,2,4649,2016-06-21,15:44:37,15,44,37,2016-06-21 15:44:37,11,5,0.18,UkrSib,Aval,Group 1,Belonging to foreign banking groups ,14.51,15.44,35.73,37.39,47.29,50.22,12.85,12.51,-0.114,-0.190,directed,69,15:40:00,15:45:00,4,4,False,NA,NA,False,NA,NA
8379,2,4652,2016-06-21,15:44:46,15,44,46,2016-06-21 15:44:46,5,9,0.30,Aval,Fuib,Belonging to foreign banking groups ,Group 1,15.44,22.63,47.29,50.53,47.18,48.67,12.21,21.15,-0.210,-0.066,directed,69,15:40:00,15:45:00,4,5,False,NA,NA,False,NA,NA
8380,2,4655,2016-06-21,15:45:00,15,45,0,2016-06-21 15:45:00,1,3,0.77,Privat,Exim,Privat,With State Participation,161.79,62.59,74.28,20.77,73.35,60.18,215.31,75.76,0.331,0.210,directed,70,15:45:00,15:50:00,9,8,True,0,600,True,-450,-450
8381,2,4657,2016-06-21,15:45:09,15,45,9,2016-06-21 15:45:09,6,7,0.31,UkrSoc,Sber,Russian,Russian,36.12,40.32,58.34,63.99,50.58,63.29,30.47,27.61,-0.157,-0.315,directed,70,15:45:00,15:50:00,4,3,False,NA,NA,True,450,-450
8382,2,4660,2016-06-21,15:45:25,15,45,25,2016-06-21 15:45:25,5,17,0.18,Aval,Ing,Belonging to foreign banking groups ,Belonging to foreign banking groups ,15.44,49.44,47.29,50.71,26.12,19.40,12.02,56.16,-0.221,0.136,directed,70,15:45:00,15:50:00,4,8,False,NA,NA,False,NA,NA
8383,2,4661,2016-06-21,15:45:32,15,45,32,2016-06-21 15:45:32,6,15,0.21,UkrSoc,Pivd,Russian,Group 1,36.12,23.79,58.34,64.21,37.90,44.28,30.25,17.41,-0.163,-0.268,directed,70,15:45:00,15:50:00,4,4,False,NA,NA,False,NA,NA
8384,2,4662,2016-06-21,15:45:34,15,45,34,2016-06-21 15:45:34,16,15,0.23,Fido,Pivd,Group 1,Group 1,16.73,23.79,39.49,43.83,38.13,44.28,12.39,17.64,-0.259,-0.259,directed,70,15:45:00,15:50:00,4,4,False,NA,NA,False,NA,NA
8385,2,4663,2016-06-21,15:45:42,15,45,42,2016-06-21 15:45:42,10,3,0.26,Vtb,Exim,Russian,With State Participation,15.14,62.59,34.21,46.85,73.60,60.18,2.49,76.02,-0.835,0.214,directed,70,15:45:00,15:50:00,1,8,True,600,0,True,-450,-450
8386,2,4664,2016-06-21,15:45:49,15,45,49,2016-06-21 15:45:49,20,1,0.23,KreditDnipro,Privat,Group 1,Privat,33.46,161.79,35.46,19.66,74.52,20.77,49.26,215.55,0.472,0.332,directed,70,15:45:00,15:50:00,9,9,False,NA,NA,True,0,600
8387,2,4665,2016-06-21,15:45:53,15,45,53,2016-06-21 15:45:53,6,7,0.45,UkrSoc,Sber,Russian,Russian,36.12,40.32,58.34,64.66,51.03,63.29,29.80,28.06,-0.175,-0.304,directed,70,15:45:00,15:50:00,4,3,False,NA,NA,True,450,-450
8388,2,4666,2016-06-21,15:46:00,15,46,0,2016-06-21 15:46:00,15,13,0.17,Pivd,OTP,Group 1,Belonging to foreign banking groups ,23.79,6.14,38.13,44.45,25.19,32.15,17.47,0.00,-0.266,-1.000,directed,70,15:45:00,15:50:00,4,1,False,NA,NA,False,NA,NA
8389,2,4667,2016-06-21,15:46:07,15,46,7,2016-06-21 15:46:07,3,5,0.25,Exim,Aval,With State Participation,Belonging to foreign banking groups ,62.59,15.44,73.60,60.42,47.54,50.71,75.77,12.27,0.211,-0.205,directed,70,15:45:00,15:50:00,8,4,True,-450,-450,False,NA,NA
8390,2,4668,2016-06-21,15:46:14,15,46,14,2016-06-21 15:46:14,6,16,0.31,UkrSoc,Fido,Russian,Group 1,36.12,16.73,58.34,64.97,39.80,43.83,29.49,12.70,-0.184,-0.241,directed,70,15:45:00,15:50:00,4,4,False,NA,NA,False,NA,NA
8391,2,4669,2016-06-21,15:46:18,15,46,18,2016-06-21 15:46:18,8,11,0.22,Alfa,UkrSib,Russian,Group 1,32.94,14.51,47.53,61.38,35.95,37.39,19.10,13.07,-0.420,-0.099,directed,70,15:45:00,15:50:00,3,5,False,NA,NA,False,NA,NA
8392,2,4670,2016-06-21,15:46:24,15,46,24,2016-06-21 15:46:24,6,18,0.22,UkrSoc,Citi,Russian,Belonging to foreign banking groups ,36.12,51.91,58.34,65.18,30.32,22.37,29.28,59.86,-0.190,0.153,directed,70,15:45:00,15:50:00,4,8,False,NA,NA,False,NA,NA
8393,2,4671,2016-06-21,15:46:24,15,46,24,2016-06-21 15:46:24,1,5,0.32,Privat,Aval,Privat,Belonging to foreign banking groups ,161.79,15.44,74.52,21.08,47.86,50.71,215.23,12.59,0.330,-0.185,directed,70,15:45:00,15:50:00,9,4,True,0,600,False,NA,NA
8394,2,4673,2016-06-21,15:46:32,15,46,32,2016-06-21 15:46:32,5,11,0.16,Aval,UkrSib,Belonging to foreign banking groups ,Group 1,15.44,14.51,47.86,50.87,36.11,37.39,12.43,13.23,-0.195,-0.088,directed,70,15:45:00,15:50:00,4,5,False,NA,NA,False,NA,NA
8395,2,4674,2016-06-21,15:46:32,15,46,32,2016-06-21 15:46:32,11,15,0.16,UkrSib,Pivd,Group 1,Group 1,14.51,23.79,36.11,37.55,38.29,44.45,13.07,17.63,-0.099,-0.259,directed,70,15:45:00,15:50:00,5,4,False,NA,NA,False,NA,NA
8396,2,4676,2016-06-21,15:46:47,15,46,47,2016-06-21 15:46:47,13,5,0.14,OTP,Aval,Belonging to foreign banking groups ,Belonging to foreign banking groups ,6.14,15.44,25.19,32.30,48.00,50.87,0.00,12.57,-1.000,-0.186,directed,70,15:45:00,15:50:00,1,4,False,NA,NA,False,NA,NA
8397,2,4678,2016-06-21,15:46:55,15,46,55,2016-06-21 15:46:55,12,14,0.25,UkrGaz,AgriCole,With State Participation,Belonging to foreign banking groups ,16.76,75.08,45.19,53.25,49.03,34.47,8.69,89.64,-0.481,0.194,directed,70,15:45:00,15:50:00,3,8,True,-450,450,True,0,-600
8398,2,4680,2016-06-21,15:47:00,15,47,0,2016-06-21 15:47:00,12,16,0.18,UkrGaz,Fido,With State Participation,Group 1,16.76,16.73,45.19,53.43,39.98,43.83,8.51,12.88,-0.492,-0.230,directed,70,15:45:00,15:50:00,3,4,True,-450,450,False,NA,NA
8399,2,4681,2016-06-21,15:47:08,15,47,8,2016-06-21 15:47:08,8,12,0.27,Alfa,UkrGaz,Russian,With State Participation,32.94,16.76,47.53,61.65,45.46,53.43,18.83,8.79,-0.429,-0.476,directed,70,15:45:00,15:50:00,3,3,False,NA,NA,True,-450,450
8400,2,4682,2016-06-21,15:47:14,15,47,14,2016-06-21 15:47:14,12,7,0.20,UkrGaz,Sber,With State Participation,Russian,16.76,40.32,45.46,53.64,51.24,63.29,8.58,28.26,-0.488,-0.299,directed,70,15:45:00,15:50:00,3,4,True,-450,450,True,450,-450
8401,2,4683,2016-06-21,15:47:16,15,47,16,2016-06-21 15:47:16,6,18,0.21,UkrSoc,Citi,Russian,Belonging to foreign banking groups ,36.12,51.91,58.34,65.40,30.54,22.37,29.06,60.07,-0.195,0.157,directed,70,15:45:00,15:50:00,4,8,False,NA,NA,False,NA,NA
8402,2,4684,2016-06-21,15:47:22,15,47,22,2016-06-21 15:47:22,13,9,0.19,OTP,Fuib,Belonging to foreign banking groups ,Group 1,6.14,22.63,25.19,32.49,47.37,48.67,0.00,21.34,-1.000,-0.057,directed,70,15:45:00,15:50:00,1,5,False,NA,NA,False,NA,NA
8403,2,4685,2016-06-21,15:47:24,15,47,24,2016-06-21 15:47:24,12,18,0.20,UkrGaz,Citi,With State Participation,Belonging to foreign banking groups ,16.76,51.91,45.46,53.83,30.73,22.37,8.39,60.27,-0.500,0.161,directed,70,15:45:00,15:50:00,3,8,True,-450,450,False,NA,NA
